dataset,pathway_id,pathway_name,mask_rate,trial,method,n_pathway_metabolites,n_observed,n_masked,oracle_metabolite,predicted_metabolite,oracle_gain,predicted_gain,regret,normalized_regret,is_top1,is_top3,is_top5
ST000356,hsa00380,Tryptophan Metabolism,0.4,18,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,19,imputation,5,3,2,Kynurenine,Kynurenine,3.3771217767074404,3.3771217767074404,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,20,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,21,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,22,imputation,5,3,2,Kynurenine,Kynurenine,3.3771217767074404,3.3771217767074404,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,23,imputation,5,3,2,Indoleacrylic acid,Indoleacrylic acid,585.4477435790579,585.4477435790579,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,24,imputation,5,3,2,Indoleacrylic acid,Indoleacrylic acid,585.4477435790579,585.4477435790579,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,25,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,26,imputation,5,3,2,Kynurenine,Kynurenine,3.3771217767074404,3.3771217767074404,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,27,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,28,imputation,5,3,2,Indoleacrylic acid,Indoleacrylic acid,585.4477435790579,585.4477435790579,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,29,imputation,5,3,2,Indoleacrylic acid,Indoleacrylic acid,585.4477435790579,585.4477435790579,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,30,imputation,5,3,2,3-Indolebutyric acid,3-Indolebutyric acid,3.0038698552513745,3.0038698552513745,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,31,imputation,5,3,2,Indoleacrylic acid,Indoleacrylic acid,585.4477435790579,585.4477435790579,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,32,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,33,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,34,imputation,5,3,2,Indoleacrylic acid,Indoleacrylic acid,585.4477435790579,585.4477435790579,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,35,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,36,imputation,5,3,2,3-Indolebutyric acid,3-Indolebutyric acid,3.0038698552513745,3.0038698552513745,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,37,imputation,5,3,2,Kynurenine,Kynurenine,3.3771217767074404,3.3771217767074404,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,38,imputation,5,3,2,Indoleacrylic acid,Indoleacrylic acid,585.4477435790579,585.4477435790579,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,39,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,40,imputation,5,3,2,Kynurenine,Kynurenine,3.3771217767074404,3.3771217767074404,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,41,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,42,imputation,5,3,2,Indoleacrylic acid,Indoleacrylic acid,585.4477435790579,585.4477435790579,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,43,imputation,5,3,2,3-Indolebutyric acid,3-Indolebutyric acid,3.0038698552513745,3.0038698552513745,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,44,imputation,5,3,2,Indoleacrylic acid,Indoleacrylic acid,585.4477435790579,585.4477435790579,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,45,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,46,imputation,5,3,2,Kynurenine,Kynurenine,3.3771217767074404,3.3771217767074404,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,47,imputation,5,3,2,Indoleacrylic acid,Indoleacrylic acid,585.4477435790579,585.4477435790579,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,48,imputation,5,3,2,3-Indolebutyric acid,3-Indolebutyric acid,3.0038698552513745,3.0038698552513745,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,49,imputation,5,3,2,3-Indolebutyric acid,3-Indolebutyric acid,3.0038698552513745,3.0038698552513745,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,50,imputation,5,3,2,Indoleacrylic acid,Indoleacrylic acid,585.4477435790579,585.4477435790579,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,51,imputation,5,3,2,Indoleacrylic acid,Indoleacrylic acid,585.4477435790579,585.4477435790579,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,52,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,53,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,54,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,55,imputation,5,3,2,Kynurenine,Kynurenine,3.3771217767074404,3.3771217767074404,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,56,imputation,5,3,2,Indoleacrylic acid,Indoleacrylic acid,585.4477435790579,585.4477435790579,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,57,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,58,imputation,5,3,2,Kynurenine,Kynurenine,3.3771217767074404,3.3771217767074404,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,59,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,60,imputation,5,3,2,Indoleacrylic acid,Indoleacrylic acid,585.4477435790579,585.4477435790579,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,61,imputation,5,3,2,Kynurenine,Kynurenine,3.3771217767074404,3.3771217767074404,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,62,imputation,5,3,2,3-Indolebutyric acid,3-Indolebutyric acid,3.0038698552513745,3.0038698552513745,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,63,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,64,imputation,5,3,2,Kynurenine,Kynurenine,3.3771217767074404,3.3771217767074404,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,65,imputation,5,3,2,Kynurenine,Kynurenine,3.3771217767074404,3.3771217767074404,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,66,imputation,5,3,2,3-Indolebutyric acid,3-Indolebutyric acid,3.0038698552513745,3.0038698552513745,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,67,imputation,5,3,2,Indoleacrylic acid,Indoleacrylic acid,585.4477435790579,585.4477435790579,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,68,imputation,5,3,2,Kynurenine,Kynurenine,3.3771217767074404,3.3771217767074404,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,69,imputation,5,3,2,Indoleacrylic acid,Indoleacrylic acid,585.4477435790579,585.4477435790579,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,70,imputation,5,3,2,Indoleacrylic acid,Indoleacrylic acid,585.4477435790579,585.4477435790579,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,71,imputation,5,3,2,Indoleacrylic acid,Indoleacrylic acid,585.4477435790579,585.4477435790579,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,72,imputation,5,3,2,3-Indolebutyric acid,3-Indolebutyric acid,3.0038698552513745,3.0038698552513745,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,73,imputation,5,3,2,Indoleacrylic acid,Indoleacrylic acid,585.4477435790579,585.4477435790579,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,74,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,75,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,76,imputation,5,3,2,Indoleacrylic acid,Indoleacrylic acid,585.4477435790579,585.4477435790579,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,77,imputation,5,3,2,Indoleacrylic acid,Indoleacrylic acid,585.4477435790579,585.4477435790579,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,78,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,79,imputation,5,3,2,3-Indolebutyric acid,3-Indolebutyric acid,3.0038698552513745,3.0038698552513745,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,80,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,81,imputation,5,3,2,Indoleacrylic acid,Indoleacrylic acid,585.4477435790579,585.4477435790579,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,82,imputation,5,3,2,Indoleacrylic acid,Indoleacrylic acid,585.4477435790579,585.4477435790579,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,83,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,84,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,85,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,86,imputation,5,3,2,Kynurenine,Kynurenine,3.3771217767074404,3.3771217767074404,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,87,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,88,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,89,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,90,imputation,5,3,2,Kynurenine,Kynurenine,3.3771217767074404,3.3771217767074404,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,91,imputation,5,3,2,Indoleacrylic acid,Indoleacrylic acid,585.4477435790579,585.4477435790579,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,92,imputation,5,3,2,Kynurenine,Kynurenine,3.3771217767074404,3.3771217767074404,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,93,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,94,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,95,imputation,5,3,2,3-Indolebutyric acid,3-Indolebutyric acid,3.0038698552513745,3.0038698552513745,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,96,imputation,5,3,2,Kynurenine,Kynurenine,3.3771217767074404,3.3771217767074404,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,97,imputation,5,3,2,Indoleacrylic acid,Indoleacrylic acid,585.4477435790579,585.4477435790579,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,98,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,99,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00380,Tryptophan Metabolism,0.4,100,imputation,5,3,2,Tryptophan,Tryptophan,2156.1933633717676,2156.1933633717676,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,1,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,2,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,3,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,4,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,5,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,6,imputation,3,2,1,Glycine,Glycine,0.14655922417742115,0.14655922417742115,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,7,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,8,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,9,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,10,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,11,imputation,3,2,1,Glycine,Glycine,0.14655922417742115,0.14655922417742115,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,12,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,13,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,14,imputation,3,2,1,Glycine,Glycine,0.14655922417742115,0.14655922417742115,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,15,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,16,imputation,3,2,1,Glycine,Glycine,0.14655922417742115,0.14655922417742115,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,17,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,18,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,19,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,20,imputation,3,2,1,Glycine,Glycine,0.14655922417742115,0.14655922417742115,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,21,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,22,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,23,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,24,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,25,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,26,imputation,3,2,1,Glycine,Glycine,0.14655922417742115,0.14655922417742115,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,27,imputation,3,2,1,Glycine,Glycine,0.14655922417742115,0.14655922417742115,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,28,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,29,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,30,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,31,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,32,imputation,3,2,1,Glycine,Glycine,0.14655922417742115,0.14655922417742115,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,33,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,34,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,35,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,36,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,37,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,38,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,39,imputation,3,2,1,Glycine,Glycine,0.14655922417742115,0.14655922417742115,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,40,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,41,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,42,imputation,3,2,1,Glycine,Glycine,0.14655922417742115,0.14655922417742115,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,43,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,44,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,45,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,46,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,47,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,48,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,49,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,50,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,51,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,52,imputation,3,2,1,Glycine,Glycine,0.14655922417742115,0.14655922417742115,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,53,imputation,3,2,1,Glycine,Glycine,0.14655922417742115,0.14655922417742115,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,54,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,55,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,56,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,57,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,58,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,59,imputation,3,2,1,Glycine,Glycine,0.14655922417742115,0.14655922417742115,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,60,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,61,imputation,3,2,1,Glycine,Glycine,0.14655922417742115,0.14655922417742115,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,62,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,63,imputation,3,2,1,Glycine,Glycine,0.14655922417742115,0.14655922417742115,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,64,imputation,3,2,1,Glycine,Glycine,0.14655922417742115,0.14655922417742115,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,65,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,66,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,67,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,68,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,69,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,70,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,71,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,72,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,73,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,74,imputation,3,2,1,Glycine,Glycine,0.14655922417742115,0.14655922417742115,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,75,imputation,3,2,1,Cysteinylglycine,Cysteinylglycine,0.8489014758568062,0.8489014758568062,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,76,imputation,3,2,1,Glycine,Glycine,0.14655922417742115,0.14655922417742115,0.0,0.0,1,1,1
ST000356,hsa00480,Glutathione Metabolism,0.2,77,imputation,3,2,1,Glutathione,Glutathione,0.049581829170687916,0.049581829170687916,0.0,0.0,1,1,1
